CursorX,CursorY,LeftX,RightX,LeftY,RightY,LeftW,LeftH,RighttW,RightH
1346,753,272,210,346,212,31.256999216175565,10.19803902718557,31.016124838541643,9.0
1346,753,274,210,346,212,31.256999216175565,9.055385138137417,32.01562118716424,9.055385138137417
1346,753,274,210,346,211,30.413812651491096,10.04987562112089,31.064449134018133,10.0
1346,753,274,210,345,212,31.40063693621516,10.19803902718557,31.064449134018133,10.0
1346,753,272,209,346,212,31.40063693621516,10.04987562112089,31.064449134018133,10.0
1346,753,273,209,347,211,32.2490309931942,10.19803902718557,31.064449134018133,10.04987562112089
1346,753,274,208,346,210,31.256999216175565,10.19803902718557,31.016124838541643,10.0
1346,753,275,209,346,211,30.26549190084311,9.055385138137417,31.016124838541643,10.0
1346,753,273,210,346,211,31.256999216175565,10.19803902718557,31.064449134018133,10.0
1346,753,273,210,345,212,30.413812651491096,9.055385138137417,31.064449134018133,10.04987562112089
1346,753,273,209,345,211,31.256999216175565,10.19803902718557,32.01562118716424,11.0
1346,753,274,208,346,210,31.256999216175565,10.04987562112089,30.01666203960727,9.0
1346,753,278,213,345,215,28.0713376952364,6.0827625302982185,29.017236257093817,6.0827625302982185
1346,753,275,210,346,212,28.0713376952364,8.06225774829855,29.0,7.0
1346,753,275,210,346,212,29.1547594742265,8.06225774829855,29.017236257093817,8.0
1346,753,277,210,346,211,29.1547594742265,8.06225774829855,29.0,8.0
1346,753,276,209,346,211,29.27456233660889,9.219544457292889,29.0,8.0
1346,753,276,207,347,210,29.27456233660889,8.06225774829855,29.017236257093817,9.0
1346,753,277,204,347,207,28.284271247461902,8.06225774829855,29.0,9.0
1346,753,277,204,347,207,29.1547594742265,9.055385138137417,29.0,8.0
1346,753,275,205,346,207,28.160255680657446,8.06225774829855,30.0,8.0
1346,753,274,209,346,211,29.1547594742265,9.219544457292889,29.017236257093817,10.0
1346,753,273,213,344,213,30.26549190084311,8.06225774829855,30.06659275674582,9.0
1346,753,270,215,343,216,30.26549190084311,9.055385138137417,31.064449134018133,9.055385138137417
1346,753,272,217,343,217,30.14962686336267,9.055385138137417,30.06659275674582,9.0
1346,753,271,217,343,217,31.40063693621516,9.219544457292889,31.144823004794876,10.0
1346,753,270,217,343,218,31.256999216175565,10.19803902718557,31.144823004794876,10.04987562112089
1346,753,271,217,343,218,31.256999216175565,9.219544457292889,31.144823004794876,9.0
1346,753,272,217,342,218,31.256999216175565,9.219544457292889,31.064449134018133,9.0
1346,753,275,223,335,224,29.068883707497264,5.099019513592785,29.0,6.0
1346,753,271,219,343,219,30.26549190084311,8.06225774829855,30.06659275674582,9.0
1346,753,271,218,343,218,31.256999216175565,9.219544457292889,31.064449134018133,9.055385138137417
1346,753,272,218,343,219,30.26549190084311,9.055385138137417,31.064449134018133,9.0
1346,753,272,218,344,218,30.413812651491096,9.055385138137417,31.064449134018133,9.0
1346,753,277,224,336,226,28.017851452243796,5.099019513592785,28.0,5.0
1346,753,273,220,344,220,29.27456233660889,7.0710678118654755,29.017236257093817,7.0
1346,753,272,219,344,218,31.40063693621516,9.055385138137417,31.144823004794876,10.0
1346,753,273,219,344,220,30.26549190084311,8.06225774829855,30.06659275674582,8.0
1346,753,273,219,344,220,30.26549190084311,9.219544457292889,31.064449134018133,10.04987562112089
1346,753,273,219,344,219,30.26549190084311,9.055385138137417,30.06659275674582,9.055385138137417
1346,753,271,218,344,219,31.256999216175565,10.04987562112089,31.064449134018133,10.04987562112089
1346,753,271,218,344,218,30.26549190084311,9.055385138137417,30.06659275674582,10.04987562112089
1346,753,281,223,336,224,28.017851452243796,5.099019513592785,29.0,5.0
1346,753,276,223,334,226,28.017851452243796,5.099019513592785,29.017236257093817,6.0
1346,753,275,221,342,221,29.068883707497264,6.0827625302982185,29.017236257093817,6.0
1346,753,272,218,343,217,30.26549190084311,9.055385138137417,31.144823004794876,9.0
1346,753,272,218,343,218,31.256999216175565,9.219544457292889,30.06659275674582,8.0
1346,753,271,217,344,218,30.26549190084311,8.06225774829855,31.144823004794876,9.0
1346,753,272,217,343,218,30.26549190084311,9.055385138137417,31.064449134018133,10.04987562112089
1346,753,272,217,343,217,30.26549190084311,9.055385138137417,31.064449134018133,9.055385138137417
1346,753,270,216,343,217,30.26549190084311,9.055385138137417,31.144823004794876,9.055385138137417
1346,753,275,222,336,221,28.017851452243796,6.0827625302982185,29.0,6.0
1346,753,273,219,343,219,29.1547594742265,7.0710678118654755,30.0,6.0
1346,753,272,216,343,218,29.27456233660889,9.219544457292889,30.06659275674582,9.0
1346,753,271,216,344,217,31.256999216175565,8.246211251235321,31.064449134018133,9.055385138137417
1346,753,273,216,343,217,31.40063693621516,9.219544457292889,31.016124838541643,8.06225774829855
1346,753,270,216,343,218,30.26549190084311,8.246211251235321,31.016124838541643,8.0
1346,753,272,216,343,217,29.27456233660889,9.219544457292889,30.06659275674582,8.0
1346,753,271,215,343,216,30.14962686336267,9.219544457292889,31.064449134018133,9.0
1346,753,273,213,344,214,30.413812651491096,9.055385138137417,32.0624390837628,10.0
1346,753,275,211,345,213,30.14962686336267,9.219544457292889,30.0,8.0
1346,753,274,210,344,213,30.26549190084311,9.055385138137417,30.0,9.0
1346,753,276,210,346,213,30.26549190084311,9.219544457292889,30.01666203960727,9.0
1346,753,274,209,345,212,30.26549190084311,9.055385138137417,31.0,9.0
1346,753,274,210,344,214,28.160255680657446,9.055385138137417,30.0,8.0
1346,753,276,211,345,213,29.27456233660889,9.219544457292889,30.01666203960727,9.0
1346,753,275,211,345,213,29.27456233660889,8.06225774829855,30.0,8.0
1346,753,275,211,345,214,28.284271247461902,8.06225774829855,29.0,8.06225774829855
1346,753,274,210,345,213,29.27456233660889,9.055385138137417,29.017236257093817,9.0
1346,753,274,210,345,213,28.284271247461902,9.055385138137417,30.0,9.0
1346,753,274,210,345,214,30.26549190084311,9.055385138137417,30.01666203960727,9.0
1346,753,271,209,343,212,30.413812651491096,9.055385138137417,31.016124838541643,10.0
1346,753,271,208,343,212,30.26549190084311,10.04987562112089,30.0,10.0
1346,753,272,209,344,212,30.413812651491096,9.055385138137417,31.016124838541643,10.0
1346,753,275,210,346,213,30.413812651491096,8.06225774829855,30.0,9.055385138137417
1346,753,276,210,346,212,30.413812651491096,9.055385138137417,30.0,9.0
1346,753,275,209,345,213,29.27456233660889,10.04987562112089,31.064449134018133,9.0
1346,753,275,209,345,212,29.427877939124325,9.219544457292889,30.01666203960727,9.0
1346,753,275,211,345,213,29.27456233660889,7.280109889280519,30.01666203960727,8.0
1346,753,275,210,346,214,30.26549190084311,8.246211251235321,30.0,8.0
1346,753,276,211,346,213,29.27456233660889,8.246211251235321,29.0,8.0
1346,753,275,210,345,214,29.427877939124325,9.219544457292889,29.0,9.0
1346,753,275,209,346,213,29.427877939124325,9.219544457292889,30.0,9.0
1346,753,274,210,346,213,29.427877939124325,9.219544457292889,29.0,9.0
1346,753,275,209,346,212,29.427877939124325,9.055385138137417,30.01666203960727,9.0
1346,753,275,209,346,213,30.413812651491096,9.055385138137417,30.0,10.0
1346,753,275,210,346,214,29.427877939124325,8.246211251235321,29.0,9.055385138137417
1346,753,276,211,346,213,29.427877939124325,9.219544457292889,30.0,9.0
1346,753,275,211,346,214,29.427877939124325,9.219544457292889,30.01666203960727,9.0
1346,753,275,211,346,213,30.413812651491096,8.246211251235321,30.01666203960727,9.055385138137417
1346,753,276,212,346,214,29.27456233660889,8.246211251235321,30.01666203960727,8.0
1346,753,276,212,346,214,29.427877939124325,8.06225774829855,30.0,9.0
1346,753,275,212,346,213,29.427877939124325,8.246211251235321,30.06659275674582,9.0
1346,753,276,210,345,214,29.427877939124325,10.19803902718557,29.0,9.0
1346,753,274,210,346,213,29.427877939124325,9.219544457292889,29.017236257093817,9.0
1346,753,276,212,345,215,28.160255680657446,6.0827625302982185,29.0,6.0827625302982185
1346,753,274,212,346,215,29.27456233660889,7.280109889280519,29.0,7.0
1346,753,274,211,345,214,30.26549190084311,8.06225774829855,30.01666203960727,9.0
1346,753,275,211,346,215,29.27456233660889,8.06225774829855,29.017236257093817,8.0
1346,753,276,211,347,214,30.413812651491096,9.055385138137417,30.01666203960727,9.055385138137417
1346,753,276,212,347,214,29.27456233660889,8.246211251235321,31.016124838541643,9.0
1346,753,276,211,346,215,29.27456233660889,8.06225774829855,30.01666203960727,9.0
1346,753,274,211,346,214,29.427877939124325,9.055385138137417,30.01666203960727,10.0
1346,753,275,212,346,214,30.26549190084311,8.06225774829855,30.01666203960727,9.0
1346,753,274,212,346,215,29.27456233660889,9.219544457292889,30.01666203960727,9.0
1346,753,275,212,347,214,30.413812651491096,9.219544457292889,30.01666203960727,10.0
1346,753,274,213,346,215,30.26549190084311,9.219544457292889,30.01666203960727,9.0
1346,753,274,214,346,216,29.27456233660889,9.055385138137417,30.01666203960727,9.0
1346,753,276,215,346,217,30.26549190084311,9.055385138137417,30.01666203960727,9.0
1346,753,273,214,345,218,29.27456233660889,10.04987562112089,30.01666203960727,9.0
1346,753,273,215,344,217,30.413812651491096,9.055385138137417,30.01666203960727,9.0
1346,753,274,214,345,217,30.26549190084311,9.219544457292889,31.016124838541643,9.0
1346,753,273,213,344,216,30.26549190084311,9.055385138137417,30.01666203960727,9.055385138137417
1346,753,274,213,344,215,30.26549190084311,9.055385138137417,30.01666203960727,9.0
1346,753,273,213,345,215,30.413812651491096,9.219544457292889,30.01666203960727,9.0
1346,753,275,214,344,216,29.1547594742265,7.0710678118654755,29.017236257093817,6.0
1346,753,275,213,345,216,29.27456233660889,8.06225774829855,29.0,7.0
1346,753,276,213,346,216,30.26549190084311,8.06225774829855,30.0,8.0
1346,753,277,217,338,219,28.0713376952364,5.099019513592785,28.017851452243796,5.099019513592785
1346,753,276,213,346,216,30.26549190084311,8.06225774829855,29.017236257093817,8.06225774829855
1346,753,275,211,346,215,29.427877939124325,9.055385138137417,29.017236257093817,9.0
1346,753,275,212,346,214,30.26549190084311,8.06225774829855,30.0,8.0
1346,753,276,212,345,214,30.26549190084311,8.246211251235321,30.01666203960727,9.055385138137417
1346,753,276,212,346,215,29.427877939124325,9.055385138137417,30.01666203960727,9.0
1346,753,276,212,346,215,30.413812651491096,9.055385138137417,30.0,8.0
1346,753,275,213,346,217,29.1547594742265,6.0827625302982185,29.017236257093817,6.0
1346,753,275,212,346,214,29.427877939124325,8.246211251235321,30.01666203960727,9.0
1346,753,276,212,345,214,29.27456233660889,8.246211251235321,30.0,8.0
1346,753,276,212,346,214,29.27456233660889,8.06225774829855,30.01666203960727,8.0
1346,753,274,212,346,214,29.427877939124325,8.246211251235321,30.0,9.0
1346,753,274,211,346,215,29.427877939124325,9.219544457292889,30.01666203960727,9.0
1346,753,276,212,346,215,29.27456233660889,9.055385138137417,30.0,8.0
1346,753,277,212,346,215,30.26549190084311,9.219544457292889,30.01666203960727,9.0
1346,753,276,212,346,214,30.26549190084311,8.246211251235321,30.01666203960727,9.055385138137417
1346,753,275,213,346,216,28.160255680657446,6.0827625302982185,29.0,7.0
1346,753,276,212,346,214,29.27456233660889,8.246211251235321,30.0,8.0
1346,753,275,211,346,215,30.26549190084311,8.246211251235321,30.01666203960727,8.0
1346,753,274,212,346,214,30.26549190084311,8.06225774829855,30.01666203960727,9.0
1346,753,274,211,345,215,29.27456233660889,9.219544457292889,30.0,8.0
1346,753,274,212,345,216,30.26549190084311,8.06225774829855,29.017236257093817,9.0
1346,753,275,214,345,217,30.26549190084311,8.06225774829855,30.01666203960727,8.0
1346,753,274,214,345,217,30.413812651491096,9.055385138137417,30.01666203960727,8.0
1346,753,273,214,345,217,31.256999216175565,9.219544457292889,31.064449134018133,9.0
1346,753,274,215,345,218,30.413812651491096,8.246211251235321,30.06659275674582,8.0
1346,753,274,215,345,218,30.413812651491096,9.055385138137417,31.016124838541643,9.0
1346,753,275,217,345,219,29.27456233660889,7.280109889280519,30.01666203960727,7.0
1346,753,275,217,345,219,29.427877939124325,8.246211251235321,31.064449134018133,9.0
1346,753,275,216,345,219,30.26549190084311,9.219544457292889,30.06659275674582,9.0
1346,753,273,216,345,219,30.413812651491096,9.055385138137417,30.06659275674582,8.0
1346,753,274,216,346,218,30.413812651491096,9.219544457292889,30.06659275674582,10.0
1346,753,274,216,346,218,30.413812651491096,8.06225774829855,31.016124838541643,9.0
1346,753,274,216,345,218,30.413812651491096,9.219544457292889,30.06659275674582,9.0
1346,753,273,215,346,218,30.413812651491096,9.219544457292889,31.064449134018133,8.0
1346,753,274,215,345,217,30.59411708155671,9.219544457292889,30.01666203960727,9.0
1346,753,274,215,346,217,30.413812651491096,9.055385138137417,30.01666203960727,9.0
1346,753,274,215,345,217,30.413812651491096,9.219544457292889,30.01666203960727,10.0
1346,753,278,219,339,221,28.0713376952364,5.099019513592785,29.0,5.0
1346,753,275,216,345,218,29.27456233660889,7.0710678118654755,30.06659275674582,7.0
1346,753,275,216,346,217,29.427877939124325,8.06225774829855,31.016124838541643,8.0
1346,753,275,215,346,218,30.413812651491096,8.246211251235321,30.01666203960727,9.0
1346,753,275,215,345,218,30.26549190084311,9.219544457292889,31.016124838541643,8.0
1346,753,274,215,346,218,30.413812651491096,9.055385138137417,30.01666203960727,9.0
1346,753,275,215,346,217,30.26549190084311,8.06225774829855,31.016124838541643,9.0
1346,753,274,215,346,218,30.413812651491096,9.055385138137417,31.016124838541643,9.0
1346,753,275,215,346,217,31.40063693621516,9.055385138137417,30.01666203960727,9.0
1346,753,274,215,346,217,29.427877939124325,9.219544457292889,30.01666203960727,10.0
1346,753,275,215,346,217,30.413812651491096,9.055385138137417,31.064449134018133,9.0
1346,753,274,214,346,217,30.413812651491096,10.19803902718557,31.016124838541643,10.0
1346,753,275,214,346,217,30.413812651491096,9.219544457292889,30.01666203960727,9.0
1346,753,279,220,339,224,29.068883707497264,5.0,29.068883707497264,5.0
1346,753,276,217,345,219,29.27456233660889,7.0710678118654755,30.01666203960727,8.0
1346,753,273,216,346,219,30.413812651491096,8.06225774829855,31.016124838541643,8.0
1346,753,274,216,346,218,29.427877939124325,8.246211251235321,30.01666203960727,8.0
1346,753,274,216,346,217,29.427877939124325,8.06225774829855,30.01666203960727,8.0
1346,753,276,216,345,218,30.26549190084311,8.06225774829855,30.01666203960727,9.0
1346,753,275,216,345,218,30.413812651491096,9.219544457292889,30.01666203960727,9.0
1346,753,276,217,345,219,30.413812651491096,9.055385138137417,30.06659275674582,9.055385138137417
1346,753,274,218,345,220,30.413812651491096,9.219544457292889,30.06659275674582,9.055385138137417
1346,753,274,219,346,220,31.40063693621516,9.055385138137417,32.0624390837628,10.0
1346,753,275,219,346,221,32.38826948140329,10.19803902718557,31.144823004794876,10.0
1346,753,272,218,345,221,31.40063693621516,9.055385138137417,31.144823004794876,9.0
1346,753,273,219,346,221,32.38826948140329,9.219544457292889,31.144823004794876,10.0
1346,753,275,219,345,220,31.57530680769389,10.04987562112089,30.06659275674582,10.0
1346,753,275,218,346,220,31.40063693621516,9.219544457292889,31.064449134018133,9.055385138137417
1346,753,277,223,339,227,29.017236257093817,5.099019513592785,29.017236257093817,4.0
1346,753,277,219,346,222,29.27456233660889,7.0710678118654755,30.0,7.0
1346,753,274,218,346,221,30.26549190084311,8.246211251235321,30.01666203960727,8.0
1346,753,276,218,346,220,30.26549190084311,9.219544457292889,30.01666203960727,8.0
1346,753,275,218,347,221,30.26549190084311,9.219544457292889,30.0,9.0
1346,753,274,218,346,221,31.57530680769389,10.19803902718557,31.064449134018133,10.0
1346,753,275,218,346,220,31.40063693621516,9.219544457292889,30.01666203960727,10.0
1346,753,273,217,346,220,32.38826948140329,9.055385138137417,30.01666203960727,9.0
1346,753,275,217,346,220,31.40063693621516,10.04987562112089,30.06659275674582,9.0
1346,753,275,217,346,220,31.40063693621516,10.04987562112089,31.016124838541643,9.0
1346,753,275,217,346,219,31.40063693621516,9.055385138137417,32.0624390837628,10.0
1346,753,273,217,346,219,31.40063693621516,10.19803902718557,31.016124838541643,11.0
1346,753,274,216,346,219,31.40063693621516,10.04987562112089,32.0624390837628,11.045361017187261
1346,753,276,217,346,219,31.40063693621516,9.219544457292889,32.01562118716424,10.0
1346,753,276,217,347,219,31.40063693621516,10.19803902718557,30.01666203960727,10.0
1346,753,276,218,347,220,30.413812651491096,9.219544457292889,30.01666203960727,9.0
1346,753,276,218,346,220,31.57530680769389,9.219544457292889,31.064449134018133,10.04987562112089
1346,753,276,217,346,219,31.40063693621516,9.055385138137417,31.016124838541643,9.0
1346,753,275,219,345,221,29.1547594742265,6.0827625302982185,29.0,7.0710678118654755
1346,753,275,217,345,220,30.413812651491096,8.06225774829855,30.01666203960727,8.0
1346,753,274,215,345,219,30.413812651491096,9.219544457292889,30.01666203960727,8.0
1346,753,275,216,346,218,31.40063693621516,9.219544457292889,30.06659275674582,9.0
1346,753,275,216,346,218,31.40063693621516,9.219544457292889,31.064449134018133,9.0
1346,753,274,215,346,217,31.57530680769389,10.19803902718557,31.064449134018133,11.045361017187261
1346,753,275,215,347,218,30.413812651491096,9.219544457292889,31.064449134018133,9.055385138137417
1346,753,276,216,346,218,31.40063693621516,9.219544457292889,31.064449134018133,9.055385138137417
1346,753,274,215,346,217,31.40063693621516,9.055385138137417,31.064449134018133,10.0
1346,753,274,215,347,218,31.40063693621516,10.04987562112089,31.016124838541643,10.0
1346,753,274,215,346,217,31.40063693621516,9.055385138137417,31.016124838541643,9.055385138137417
1346,753,281,221,337,223,28.0713376952364,5.0,29.068883707497264,5.0
1346,753,275,215,345,218,30.26549190084311,8.06225774829855,30.01666203960727,8.0
1346,753,276,215,346,218,30.413812651491096,9.219544457292889,30.01666203960727,9.0
1346,753,274,215,346,218,30.413812651491096,8.06225774829855,31.064449134018133,9.0
1346,753,276,216,346,218,31.40063693621516,8.06225774829855,31.064449134018133,9.0
1346,753,275,215,347,218,31.40063693621516,9.055385138137417,31.064449134018133,9.0
1346,753,275,217,345,220,28.284271247461902,8.246211251235321,29.017236257093817,8.0
1346,753,276,216,346,219,30.26549190084311,8.06225774829855,30.01666203960727,8.0
1346,753,276,217,346,220,30.26549190084311,8.06225774829855,30.01666203960727,8.0
1346,753,276,217,346,219,30.413812651491096,9.219544457292889,31.016124838541643,9.0
1346,753,278,222,337,225,28.0713376952364,4.0,28.017851452243796,5.099019513592785
1346,753,276,217,346,219,30.26549190084311,8.06225774829855,30.0,9.0
1346,753,274,217,346,219,30.26549190084311,8.06225774829855,31.016124838541643,9.0
1346,753,275,217,346,219,30.413812651491096,8.06225774829855,30.01666203960727,8.0
1346,753,274,216,346,218,30.413812651491096,9.219544457292889,31.016124838541643,9.0
1346,753,277,221,338,225,28.017851452243796,4.123105625617661,29.068883707497264,5.099019513592785
1346,753,276,218,346,220,30.26549190084311,7.280109889280519,30.0,7.0710678118654755
1346,753,276,217,345,219,29.27456233660889,7.280109889280519,29.0,8.0
1346,753,275,216,346,218,30.26549190084311,9.219544457292889,30.01666203960727,8.0
1346,753,274,215,346,219,30.413812651491096,8.246211251235321,29.017236257093817,8.0
1346,753,276,216,346,218,29.427877939124325,8.246211251235321,30.01666203960727,8.0
1346,753,276,215,346,218,30.413812651491096,9.219544457292889,30.01666203960727,10.0
1346,753,275,215,346,218,28.442925306655788,8.06225774829855,29.017236257093817,8.0
1346,753,279,219,341,222,28.160255680657446,5.099019513592785,29.017236257093817,5.0
1346,753,277,217,347,219,29.427877939124325,7.280109889280519,29.017236257093817,7.0710678118654755
1346,753,275,215,347,218,30.413812651491096,8.06225774829855,30.01666203960727,9.0
1346,753,276,216,348,219,30.413812651491096,8.246211251235321,31.016124838541643,8.0
1346,753,277,215,347,218,29.427877939124325,8.246211251235321,30.01666203960727,9.0
1346,753,277,215,347,218,31.40063693621516,9.055385138137417,31.064449134018133,9.0
1346,753,276,215,347,218,30.413812651491096,8.246211251235321,29.017236257093817,9.0
1346,753,281,219,340,224,29.068883707497264,4.123105625617661,29.017236257093817,4.0
1346,753,278,216,348,219,30.26549190084311,8.246211251235321,30.01666203960727,8.0
1346,753,277,216,348,219,30.26549190084311,8.06225774829855,30.01666203960727,8.0
1346,753,276,215,347,218,30.413812651491096,8.246211251235321,30.0,8.0
1346,753,277,216,347,219,30.413812651491096,8.246211251235321,31.016124838541643,8.0
1346,753,279,221,339,224,27.018512172212592,5.099019513592785,28.0713376952364,5.0
1346,753,278,217,347,220,29.27456233660889,7.0710678118654755,29.0,7.0710678118654755
1346,753,278,217,347,220,29.27456233660889,7.280109889280519,29.017236257093817,7.0
1346,753,278,217,348,219,29.27456233660889,8.06225774829855,30.01666203960727,8.0
1346,753,278,217,348,219,29.27456233660889,8.06225774829855,30.01666203960727,9.0
1346,753,278,218,348,220,29.27456233660889,9.055385138137417,30.01666203960727,9.0
1346,753,276,217,348,221,30.413812651491096,9.219544457292889,30.01666203960727,8.0
1346,753,278,219,347,221,30.26549190084311,8.06225774829855,30.01666203960727,8.0
1346,753,276,219,348,221,30.26549190084311,8.246211251235321,30.06659275674582,9.0
1346,753,278,220,348,222,30.26549190084311,8.246211251235321,30.01666203960727,8.0
1346,753,279,221,349,222,30.26549190084311,8.246211251235321,29.017236257093817,8.0
1346,753,279,221,349,222,30.26549190084311,9.055385138137417,30.01666203960727,9.0
1346,753,278,221,348,223,29.27456233660889,9.055385138137417,30.01666203960727,9.0
1346,753,280,223,347,225,30.26549190084311,9.219544457292889,30.01666203960727,9.0
1346,753,277,223,349,225,30.413812651491096,9.055385138137417,30.01666203960727,9.0
1346,753,277,225,348,226,30.413812651491096,9.055385138137417,30.06659275674582,9.0
1346,753,279,225,348,226,30.413812651491096,9.219544457292889,30.06659275674582,9.0
1346,753,278,222,349,223,30.413812651491096,9.055385138137417,29.017236257093817,8.06225774829855
1346,753,279,223,349,225,30.26549190084311,8.06225774829855,30.01666203960727,8.0
1346,753,279,222,350,223,31.40063693621516,8.06225774829855,30.06659275674582,9.0
1346,753,278,221,350,223,30.413812651491096,9.219544457292889,30.06659275674582,10.0
1346,753,280,222,349,223,29.27456233660889,6.0827625302982185,30.01666203960727,7.0
1346,753,279,220,349,223,30.413812651491096,7.280109889280519,30.06659275674582,8.0
1346,753,278,220,350,222,31.40063693621516,9.055385138137417,30.01666203960727,9.0
1346,753,280,220,349,222,30.26549190084311,8.06225774829855,29.068883707497264,9.055385138137417
1346,753,279,220,349,222,31.256999216175565,9.219544457292889,30.06659275674582,9.0
1346,753,278,220,350,222,31.40063693621516,9.219544457292889,30.06659275674582,9.0
1346,753,279,220,350,222,31.57530680769389,9.219544457292889,31.016124838541643,9.0
1346,753,279,220,350,222,31.40063693621516,9.055385138137417,31.064449134018133,9.0
1346,753,278,219,350,221,31.57530680769389,10.19803902718557,30.06659275674582,10.0
1346,753,279,219,350,221,31.40063693621516,8.06225774829855,31.016124838541643,9.0
1346,753,278,219,350,221,31.40063693621516,9.219544457292889,30.06659275674582,10.0
1346,753,279,220,350,221,31.40063693621516,9.055385138137417,31.064449134018133,10.04987562112089
1346,753,278,219,350,221,31.40063693621516,9.055385138137417,30.01666203960727,9.0
1346,753,281,223,343,224,28.160255680657446,5.099019513592785,29.017236257093817,6.0827625302982185
1346,753,280,220,349,222,30.26549190084311,7.0710678118654755,30.0,7.0
1346,753,280,219,350,221,30.413812651491096,9.219544457292889,29.017236257093817,8.0
1346,753,280,219,350,221,31.40063693621516,9.055385138137417,31.064449134018133,9.055385138137417
1346,753,280,218,350,221,31.40063693621516,9.219544457292889,31.064449134018133,9.055385138137417
1346,753,281,220,350,221,30.26549190084311,7.280109889280519,30.01666203960727,8.0
1346,753,279,218,350,221,30.26549190084311,8.246211251235321,29.017236257093817,8.0
1346,753,278,218,349,220,30.26549190084311,10.04987562112089,30.06659275674582,9.0
1346,753,279,218,349,220,30.26549190084311,10.19803902718557,31.016124838541643,10.04987562112089
1346,753,279,218,350,221,31.40063693621516,9.219544457292889,31.016124838541643,9.0
1346,753,282,222,343,224,29.068883707497264,5.099019513592785,28.017851452243796,5.099019513592785
1346,753,280,220,349,221,28.160255680657446,7.280109889280519,29.0,8.0
1346,753,279,218,349,220,30.413812651491096,8.06225774829855,30.01666203960727,8.0
1346,753,280,219,349,221,29.427877939124325,8.246211251235321,30.01666203960727,8.0
1346,753,278,217,349,220,30.26549190084311,9.219544457292889,30.01666203960727,10.0
1346,753,278,217,350,220,30.26549190084311,9.219544457292889,30.06659275674582,9.0
1346,753,279,218,349,220,31.256999216175565,9.055385138137417,30.01666203960727,9.0
1346,753,282,222,345,223,29.068883707497264,5.099019513592785,29.0,5.0
1346,753,277,218,348,220,30.413812651491096,8.246211251235321,30.01666203960727,9.0
1346,753,279,218,349,220,31.256999216175565,8.06225774829855,30.06659275674582,9.0
1346,753,279,217,349,220,30.26549190084311,9.055385138137417,30.01666203960727,8.0
1346,753,278,219,350,221,29.27456233660889,7.0710678118654755,29.017236257093817,7.0
1346,753,282,222,338,224,29.068883707497264,6.0827625302982185,29.017236257093817,5.0
1346,753,277,218,350,221,30.26549190084311,8.06225774829855,30.0,8.0
1346,753,279,218,349,219,30.26549190084311,8.06225774829855,31.016124838541643,9.0
1346,753,279,218,349,220,30.26549190084311,9.055385138137417,31.016124838541643,9.055385138137417
1346,753,278,218,349,221,30.413812651491096,8.06225774829855,30.01666203960727,9.0
1346,753,280,218,349,220,31.256999216175565,9.055385138137417,30.06659275674582,9.0
1346,753,277,217,349,220,30.413812651491096,9.219544457292889,31.064449134018133,9.055385138137417
1346,753,278,218,348,220,31.256999216175565,9.055385138137417,30.06659275674582,9.0
1346,753,280,223,341,226,28.017851452243796,4.0,28.017851452243796,4.0
1346,753,278,220,347,221,29.27456233660889,7.0710678118654755,29.0,7.0
1346,753,278,219,348,221,30.26549190084311,8.246211251235321,30.01666203960727,8.0
1346,753,278,219,348,220,31.40063693621516,9.219544457292889,30.06659275674582,9.0
1346,753,278,219,348,221,30.26549190084311,9.055385138137417,31.064449134018133,8.0
1346,753,278,219,348,221,30.413812651491096,10.19803902718557,30.06659275674582,10.0
1346,753,281,223,341,225,28.017851452243796,5.099019513592785,29.017236257093817,5.0
1346,753,278,220,348,222,29.27456233660889,7.0710678118654755,30.01666203960727,8.0
1346,753,275,218,347,222,30.413812651491096,9.219544457292889,31.016124838541643,8.0
1346,753,277,218,348,220,30.413812651491096,8.246211251235321,30.01666203960727,8.0
1346,753,277,219,347,220,30.413812651491096,9.219544457292889,31.064449134018133,9.0
1346,753,277,224,338,227,28.017851452243796,4.123105625617661,28.017851452243796,5.0
1346,753,279,220,347,221,29.27456233660889,6.0827625302982185,29.0,7.0
1346,753,278,219,348,220,30.26549190084311,9.055385138137417,30.06659275674582,8.0
1346,753,279,218,349,220,30.413812651491096,9.219544457292889,29.017236257093817,9.0
1346,753,278,218,350,220,30.59411708155671,9.219544457292889,30.06659275674582,10.0
1346,753,279,218,350,219,29.427877939124325,9.219544457292889,30.06659275674582,10.0
1346,753,279,218,350,220,29.61418578992169,9.219544457292889,29.068883707497264,9.0
1346,753,284,222,348,224,28.0713376952364,4.123105625617661,29.0,4.0
1346,753,279,219,350,221,28.284271247461902,8.246211251235321,29.017236257093817,7.0
1346,753,279,218,349,220,29.427877939124325,8.06225774829855,30.06659275674582,8.0
1346,753,279,218,349,220,30.413812651491096,9.055385138137417,30.06659275674582,9.0
1346,753,279,218,350,220,29.27456233660889,8.246211251235321,30.01666203960727,9.0
1346,753,278,218,349,220,31.256999216175565,8.246211251235321,30.01666203960727,8.0
1346,753,279,218,350,219,30.26549190084311,9.219544457292889,29.017236257093817,8.0
1346,753,280,219,348,221,29.27456233660889,8.246211251235321,29.017236257093817,7.0
1346,753,280,218,349,221,30.14962686336267,8.06225774829855,30.01666203960727,8.0
1346,753,279,218,350,220,30.413812651491096,8.06225774829855,30.06659275674582,9.0
